#_U001_trueComplete:125.0
#_U002_trueComplete:100.0
#_U003_trueComplete:80.0
#_U004_trueComplete:100.0
#_U005_trueComplete:100.0
#_U006_trueComplete:3.33
#_U007_trueComplete:100.0
#_U008_trueComplete:0.0
#_U009_trueComplete:100.0
#_U010_trueComplete:150.0
Program,Date,Percent Complete (Observations),Total Obs Requested
_U007,2024-10-13,91.67,12
_U007,2024-10-13,91.67,12
_U007,2024-10-13,91.67,12
_U007,2024-10-13,91.67,12
_U007,2024-10-14,91.67,12
_U007,2024-10-14,91.67,12
_U007,2024-10-14,91.67,12
_U007,2024-10-14,91.67,12
_U007,2024-10-15,91.67,12
_U007,2024-10-15,91.67,12
_U007,2024-10-15,91.67,12
_U007,2024-10-15,91.67,12
_U007,2024-10-16,91.67,12
_U007,2024-10-16,91.67,12
_U007,2024-10-16,91.67,12
_U007,2024-10-16,91.67,12
_U007,2024-10-17,91.67,12
_U007,2024-10-17,91.67,12
_U007,2024-10-17,91.67,12
_U007,2024-10-17,91.67,12
_U007,2024-10-18,91.67,12
_U007,2024-10-18,100.0,12
_U007,2024-10-18,100.0,12
_U007,2024-10-18,100.0,12
_U007,2024-10-19,100.0,12
_U007,2024-10-19,100.0,12
_U007,2024-10-19,100.0,12
_U007,2024-10-19,100.0,12
_U007,2024-10-20,100.0,12
_U007,2024-10-20,100.0,12
_U007,2024-10-20,100.0,12
_U007,2024-10-20,100.0,12
_U007,2024-10-21,100.0,12
_U007,2024-10-21,100.0,12
_U007,2024-10-21,100.0,12
_U007,2024-10-21,100.0,12
_U007,2024-10-22,100.0,12
_U007,2024-10-22,100.0,12
_U007,2024-10-22,100.0,12
_U007,2024-10-22,100.0,12
_U007,2024-10-23,100.0,12
_U007,2024-10-23,100.0,12
_U007,2024-10-23,100.0,12
_U007,2024-10-23,100.0,12
_U007,2024-10-24,100.0,12
_U007,2024-10-24,100.0,12
_U007,2024-10-24,100.0,12
_U007,2024-10-24,100.0,12
_U007,2024-10-25,100.0,12
_U007,2024-10-25,100.0,12
_U007,2024-10-25,100.0,12
_U007,2024-10-25,100.0,12
_U007,2024-10-26,100.0,12
_U007,2024-10-26,100.0,12
_U007,2024-10-26,100.0,12
_U007,2024-10-26,100.0,12
_U007,2024-10-27,100.0,12
_U007,2024-10-27,100.0,12
_U007,2024-10-27,100.0,12
_U007,2024-10-27,100.0,12
_U007,2024-10-28,100.0,12
_U007,2024-10-28,100.0,12
_U007,2024-10-28,100.0,12
_U007,2024-10-28,100.0,12
_U008,2024-08-01,0.0,20
_U008,2024-08-01,0.0,20
_U008,2024-08-01,0.0,20
_U008,2024-08-01,0.0,20
_U008,2024-08-02,0.0,20
_U008,2024-08-02,0.0,20
_U008,2024-08-02,0.0,20
_U008,2024-08-02,0.0,20
_U008,2024-08-03,0.0,20
_U008,2024-08-03,0.0,20
_U008,2024-08-03,0.0,20
_U008,2024-08-03,0.0,20
_U008,2024-08-04,0.0,20
_U008,2024-08-04,0.0,20
_U008,2024-08-04,0.0,20
_U008,2024-08-04,0.0,20
_U008,2024-08-05,0.0,20
_U008,2024-08-05,0.0,20
_U008,2024-08-05,0.0,20
_U008,2024-08-05,0.0,20
_U008,2024-08-06,0.0,20
_U008,2024-08-06,0.0,20
_U008,2024-08-06,0.0,20
_U008,2024-08-06,0.0,20
_U008,2024-08-07,0.0,20
_U008,2024-08-07,0.0,20
_U008,2024-08-07,0.0,20
_U008,2024-08-07,0.0,20
_U008,2024-08-08,0.0,20
_U008,2024-08-08,0.0,20
_U008,2024-08-08,0.0,20
_U008,2024-08-08,0.0,20
_U008,2024-08-09,0.0,20
_U008,2024-08-09,0.0,20
_U008,2024-08-09,0.0,20
_U008,2024-08-09,0.0,20
_U008,2024-08-10,0.0,20
_U008,2024-08-10,0.0,20
_U008,2024-08-10,0.0,20
_U008,2024-08-10,0.0,20
_U008,2024-08-11,0.0,20
_U008,2024-08-11,0.0,20
_U008,2024-08-11,0.0,20
_U008,2024-08-11,0.0,20
_U008,2024-08-12,0.0,20
_U008,2024-08-12,0.0,20
_U008,2024-08-12,0.0,20
_U008,2024-08-12,0.0,20
_U008,2024-08-13,0.0,20
_U008,2024-08-13,0.0,20
_U008,2024-08-13,0.0,20
_U008,2024-08-13,0.0,20
_U008,2024-08-14,0.0,20
_U008,2024-08-14,0.0,20
_U008,2024-08-14,0.0,20
_U008,2024-08-14,0.0,20
_U008,2024-08-15,0.0,20
_U008,2024-08-15,0.0,20
_U008,2024-08-15,0.0,20
_U008,2024-08-15,0.0,20
_U008,2024-08-16,0.0,20
_U008,2024-08-16,0.0,20
_U008,2024-08-16,0.0,20
_U008,2024-08-16,0.0,20
_U008,2024-08-17,0.0,20
_U008,2024-08-17,0.0,20
_U008,2024-08-17,0.0,20
_U008,2024-08-17,0.0,20
_U008,2024-08-18,0.0,20
_U008,2024-08-18,0.0,20
_U008,2024-08-18,0.0,20
_U008,2024-08-18,0.0,20
_U008,2024-08-19,0.0,20
_U008,2024-08-19,0.0,20
_U008,2024-08-19,0.0,20
_U008,2024-08-19,0.0,20
_U008,2024-08-20,0.0,20
_U008,2024-08-20,0.0,20
_U008,2024-08-20,0.0,20
_U008,2024-08-20,0.0,20
_U008,2024-08-21,0.0,20
_U008,2024-08-21,0.0,20
_U008,2024-08-21,0.0,20
_U008,2024-08-21,0.0,20
_U008,2024-08-22,0.0,20
_U008,2024-08-22,0.0,20
_U008,2024-08-22,0.0,20
_U008,2024-08-22,0.0,20
_U008,2024-08-23,0.0,20
_U008,2024-08-23,0.0,20
_U008,2024-08-23,0.0,20
_U008,2024-08-23,0.0,20
_U008,2024-08-24,0.0,20
_U008,2024-08-24,0.0,20
_U008,2024-08-24,0.0,20
_U008,2024-08-24,0.0,20
_U008,2024-08-25,0.0,20
_U008,2024-08-25,0.0,20
_U008,2024-08-25,0.0,20
_U008,2024-08-25,0.0,20
_U008,2024-08-26,0.0,20
_U008,2024-08-26,0.0,20
_U008,2024-08-26,0.0,20
_U008,2024-08-26,0.0,20
_U008,2024-08-27,0.0,20
_U008,2024-08-27,0.0,20
_U008,2024-08-27,0.0,20
_U008,2024-08-27,0.0,20
_U008,2024-08-28,0.0,20
_U008,2024-08-28,0.0,20
_U008,2024-08-28,0.0,20
_U008,2024-08-28,0.0,20
_U008,2024-08-29,0.0,20
_U008,2024-08-29,0.0,20
_U008,2024-08-29,0.0,20
_U008,2024-08-29,0.0,20
_U008,2024-08-30,0.0,20
_U008,2024-08-30,0.0,20
_U008,2024-08-30,0.0,20
_U008,2024-08-30,0.0,20
_U008,2024-08-31,0.0,20
_U008,2024-08-31,0.0,20
_U008,2024-08-31,0.0,20
_U008,2024-08-31,0.0,20
_U008,2024-09-01,0.0,20
_U008,2024-09-01,0.0,20
_U008,2024-09-01,0.0,20
_U008,2024-09-01,0.0,20
_U008,2024-09-02,0.0,20
_U008,2024-09-02,0.0,20
_U008,2024-09-02,0.0,20
_U008,2024-09-02,0.0,20
_U008,2024-09-03,0.0,20
_U008,2024-09-03,0.0,20
_U008,2024-09-03,0.0,20
_U008,2024-09-03,0.0,20
_U008,2024-09-04,0.0,20
_U008,2024-09-04,0.0,20
_U008,2024-09-04,0.0,20
_U008,2024-09-04,0.0,20
_U008,2024-09-05,0.0,20
_U008,2024-09-05,0.0,20
_U008,2024-09-05,0.0,20
_U008,2024-09-05,0.0,20
_U008,2024-09-06,0.0,20
_U008,2024-09-06,0.0,20
_U008,2024-09-06,0.0,20
_U008,2024-09-06,0.0,20
_U008,2024-09-07,0.0,20
_U008,2024-09-07,0.0,20
_U008,2024-09-07,0.0,20
_U008,2024-09-07,0.0,20
_U008,2024-09-08,0.0,20
_U008,2024-09-08,0.0,20
_U008,2024-09-08,0.0,20
_U008,2024-09-08,0.0,20
_U008,2024-09-09,0.0,20
_U008,2024-09-09,0.0,20
_U008,2024-09-09,0.0,20
_U008,2024-09-09,0.0,20
_U008,2024-09-10,0.0,20
_U008,2024-09-10,0.0,20
_U008,2024-09-10,0.0,20
_U008,2024-09-10,0.0,20
_U008,2024-09-11,0.0,20
_U008,2024-09-11,0.0,20
_U008,2024-09-11,0.0,20
_U008,2024-09-11,0.0,20
_U008,2024-09-12,0.0,20
_U008,2024-09-12,0.0,20
_U008,2024-09-12,0.0,20
_U008,2024-09-12,0.0,20
_U008,2024-09-13,0.0,20
_U008,2024-09-13,0.0,20
_U008,2024-09-13,0.0,20
_U008,2024-09-13,0.0,20
_U008,2024-09-14,0.0,20
_U008,2024-09-14,0.0,20
_U008,2024-09-14,0.0,20
_U008,2024-09-14,0.0,20
_U008,2024-09-15,0.0,20
_U008,2024-09-15,0.0,20
_U008,2024-09-15,0.0,20
_U008,2024-09-15,0.0,20
_U008,2024-09-16,0.0,20
_U008,2024-09-16,0.0,20
_U008,2024-09-16,0.0,20
_U008,2024-09-16,0.0,20
_U008,2024-09-17,0.0,20
_U008,2024-09-17,0.0,20
_U008,2024-09-17,0.0,20
_U008,2024-09-17,0.0,20
_U008,2024-09-18,0.0,20
_U008,2024-09-18,0.0,20
_U008,2024-09-18,0.0,20
_U008,2024-09-18,0.0,20
_U008,2024-09-19,0.0,20
_U008,2024-09-19,0.0,20
_U008,2024-09-19,0.0,20
_U008,2024-09-19,0.0,20
_U008,2024-09-20,0.0,20
_U008,2024-09-20,0.0,20
_U008,2024-09-20,0.0,20
_U008,2024-09-20,0.0,20
_U008,2024-09-21,0.0,20
_U008,2024-09-21,0.0,20
_U008,2024-09-21,0.0,20
_U008,2024-09-21,0.0,20
_U008,2024-09-22,0.0,20
_U008,2024-09-22,0.0,20
_U008,2024-09-22,0.0,20
_U008,2024-09-22,0.0,20
_U008,2024-09-23,0.0,20
_U008,2024-09-23,0.0,20
_U008,2024-09-23,0.0,20
_U008,2024-09-23,0.0,20
_U008,2024-09-24,0.0,20
_U008,2024-09-24,0.0,20
_U008,2024-09-24,0.0,20
_U008,2024-09-24,0.0,20
_U008,2024-09-25,0.0,20
_U008,2024-09-25,0.0,20
_U008,2024-09-25,0.0,20
_U008,2024-09-25,0.0,20
_U008,2024-09-26,0.0,20
_U008,2024-09-26,0.0,20
_U008,2024-09-26,0.0,20
_U008,2024-09-26,0.0,20
_U008,2024-09-27,0.0,20
_U008,2024-09-27,0.0,20
_U008,2024-09-27,0.0,20
_U008,2024-09-27,0.0,20
_U008,2024-09-28,0.0,20
_U008,2024-09-28,0.0,20
_U008,2024-09-28,0.0,20
_U008,2024-09-28,0.0,20
_U008,2024-09-29,0.0,20
_U008,2024-09-29,0.0,20
_U008,2024-09-29,0.0,20
_U008,2024-09-29,0.0,20
_U008,2024-09-30,0.0,20
_U008,2024-09-30,0.0,20
_U008,2024-09-30,0.0,20
_U008,2024-09-30,0.0,20
_U008,2024-10-01,0.0,20
_U008,2024-10-01,0.0,20
_U008,2024-10-01,0.0,20
_U008,2024-10-01,0.0,20
_U008,2024-10-02,0.0,20
_U008,2024-10-02,0.0,20
_U008,2024-10-02,0.0,20
_U008,2024-10-02,0.0,20
_U008,2024-10-03,0.0,20
_U008,2024-10-03,0.0,20
_U008,2024-10-03,0.0,20
_U008,2024-10-03,0.0,20
_U008,2024-10-04,0.0,20
_U008,2024-10-04,0.0,20
_U008,2024-10-04,0.0,20
_U008,2024-10-04,0.0,20
_U008,2024-10-05,0.0,20
_U008,2024-10-05,0.0,20
_U008,2024-10-05,0.0,20
_U008,2024-10-05,0.0,20
_U008,2024-10-06,0.0,20
_U008,2024-10-06,0.0,20
_U008,2024-10-06,0.0,20
_U008,2024-10-06,0.0,20
_U008,2024-10-07,0.0,20
_U008,2024-10-07,0.0,20
_U008,2024-10-07,0.0,20
_U008,2024-10-07,0.0,20
_U008,2024-10-08,0.0,20
_U008,2024-10-08,0.0,20
_U008,2024-10-08,0.0,20
_U008,2024-10-08,0.0,20
_U008,2024-10-09,0.0,20
_U008,2024-10-09,0.0,20
_U008,2024-10-09,0.0,20
_U008,2024-10-09,0.0,20
_U008,2024-10-10,0.0,20
_U008,2024-10-10,0.0,20
_U008,2024-10-10,0.0,20
_U008,2024-10-10,0.0,20
_U008,2024-10-11,0.0,20
_U008,2024-10-11,0.0,20
_U008,2024-10-11,0.0,20
_U008,2024-10-11,0.0,20
_U008,2024-10-12,0.0,20
_U008,2024-10-12,0.0,20
_U008,2024-10-12,0.0,20
_U008,2024-10-12,0.0,20
_U008,2024-10-13,0.0,20
_U008,2024-10-13,0.0,20
_U008,2024-10-13,0.0,20
_U008,2024-10-13,0.0,20
_U008,2024-10-14,0.0,20
_U008,2024-10-14,0.0,20
_U008,2024-10-14,0.0,20
_U008,2024-10-14,0.0,20
_U008,2024-10-15,0.0,20
_U008,2024-10-15,0.0,20
_U008,2024-10-15,0.0,20
_U008,2024-10-15,0.0,20
_U008,2024-10-16,0.0,20
_U008,2024-10-16,0.0,20
_U008,2024-10-16,0.0,20
_U008,2024-10-16,0.0,20
_U008,2024-10-17,0.0,20
_U008,2024-10-17,0.0,20
_U008,2024-10-17,0.0,20
_U008,2024-10-17,0.0,20
_U008,2024-10-18,0.0,20
_U008,2024-10-18,0.0,20
_U008,2024-10-18,0.0,20
_U008,2024-10-18,0.0,20
_U008,2024-10-19,0.0,20
_U008,2024-10-19,0.0,20
_U008,2024-10-19,0.0,20
_U008,2024-10-19,0.0,20
_U008,2024-10-20,0.0,20
_U008,2024-10-20,0.0,20
_U008,2024-10-20,0.0,20
_U008,2024-10-20,0.0,20
_U008,2024-10-21,0.0,20
_U008,2024-10-21,0.0,20
_U008,2024-10-21,0.0,20
_U008,2024-10-21,0.0,20
_U008,2024-10-22,0.0,20
_U008,2024-10-22,0.0,20
_U008,2024-10-22,0.0,20
_U008,2024-10-22,0.0,20
_U008,2024-10-23,0.0,20
_U008,2024-10-23,0.0,20
_U008,2024-10-23,0.0,20
_U008,2024-10-23,0.0,20
_U008,2024-10-24,0.0,20
_U008,2024-10-24,0.0,20
_U008,2024-10-24,0.0,20
_U008,2024-10-24,0.0,20
_U008,2024-10-25,0.0,20
_U008,2024-10-25,0.0,20
_U008,2024-10-25,0.0,20
_U008,2024-10-25,0.0,20
_U008,2024-10-26,0.0,20
_U008,2024-10-26,0.0,20
_U008,2024-10-26,0.0,20
_U008,2024-10-26,0.0,20
_U008,2024-10-27,0.0,20
_U008,2024-10-27,0.0,20
_U008,2024-10-27,0.0,20
_U008,2024-10-27,0.0,20
_U008,2024-10-28,0.0,20
_U008,2024-10-28,0.0,20
_U008,2024-10-28,0.0,20
_U008,2024-10-28,0.0,20
_U009,2024-08-01,0.0,30
_U009,2024-08-01,0.0,30
_U009,2024-08-01,0.0,30
_U009,2024-08-01,0.0,30
_U009,2024-08-02,0.0,30
_U009,2024-08-02,0.0,30
_U009,2024-08-02,0.0,30
_U009,2024-08-02,0.0,30
_U009,2024-08-03,0.0,30
_U009,2024-08-03,0.0,30
_U009,2024-08-03,0.0,30
_U009,2024-08-03,0.0,30
_U009,2024-08-04,0.0,30
_U009,2024-08-04,0.0,30
_U009,2024-08-04,0.0,30
_U009,2024-08-04,0.0,30
_U009,2024-08-05,0.0,30
_U009,2024-08-05,0.0,30
_U009,2024-08-05,0.0,30
_U009,2024-08-05,3.33,30
_U009,2024-08-06,3.33,30
_U009,2024-08-06,3.33,30
_U009,2024-08-06,3.33,30
_U009,2024-08-06,3.33,30
_U009,2024-08-07,3.33,30
_U009,2024-08-07,3.33,30
_U009,2024-08-07,3.33,30
_U009,2024-08-07,3.33,30
_U009,2024-08-08,3.33,30
_U009,2024-08-08,3.33,30
_U009,2024-08-08,3.33,30
_U009,2024-08-08,3.33,30
_U009,2024-08-09,3.33,30
_U009,2024-08-09,3.33,30
_U009,2024-08-09,3.33,30
_U009,2024-08-09,3.33,30
_U009,2024-08-10,3.33,30
_U009,2024-08-10,3.33,30
_U009,2024-08-10,3.33,30
_U009,2024-08-10,3.33,30
_U009,2024-08-11,3.33,30
_U009,2024-08-11,3.33,30
_U009,2024-08-11,3.33,30
_U009,2024-08-11,3.33,30
_U009,2024-08-12,3.33,30
_U009,2024-08-12,3.33,30
_U009,2024-08-12,3.33,30
_U009,2024-08-12,3.33,30
_U009,2024-08-13,3.33,30
_U009,2024-08-13,3.33,30
_U009,2024-08-13,3.33,30
_U009,2024-08-13,3.33,30
_U009,2024-08-14,3.33,30
_U009,2024-08-14,3.33,30
_U009,2024-08-14,3.33,30
_U009,2024-08-14,3.33,30
_U009,2024-08-15,3.33,30
_U009,2024-08-15,3.33,30
_U009,2024-08-15,3.33,30
_U009,2024-08-15,6.67,30
_U009,2024-08-16,6.67,30
_U009,2024-08-16,6.67,30
_U009,2024-08-16,6.67,30
_U009,2024-08-16,6.67,30
_U009,2024-08-17,6.67,30
_U009,2024-08-17,6.67,30
_U009,2024-08-17,6.67,30
_U009,2024-08-17,10.0,30
_U009,2024-08-18,10.0,30
_U009,2024-08-18,10.0,30
_U009,2024-08-18,10.0,30
_U009,2024-08-18,10.0,30
_U009,2024-08-19,10.0,30
_U009,2024-08-19,10.0,30
_U009,2024-08-19,10.0,30
_U009,2024-08-19,13.33,30
_U009,2024-08-20,13.33,30
_U009,2024-08-20,13.33,30
_U009,2024-08-20,16.67,30
_U009,2024-08-20,16.67,30
_U009,2024-08-21,16.67,30
_U009,2024-08-21,16.67,30
_U009,2024-08-21,16.67,30
_U009,2024-08-21,16.67,30
_U009,2024-08-22,16.67,30
_U009,2024-08-22,16.67,30
_U009,2024-08-22,20.0,30
_U009,2024-08-22,20.0,30
_U009,2024-08-23,20.0,30
_U009,2024-08-23,20.0,30
_U009,2024-08-23,20.0,30
_U009,2024-08-23,20.0,30
_U009,2024-08-24,20.0,30
_U009,2024-08-24,20.0,30
_U009,2024-08-24,20.0,30
_U009,2024-08-24,20.0,30
_U009,2024-08-25,20.0,30
_U009,2024-08-25,20.0,30
_U009,2024-08-25,20.0,30
_U009,2024-08-25,20.0,30
_U009,2024-08-26,20.0,30
_U009,2024-08-26,20.0,30
_U009,2024-08-26,20.0,30
_U009,2024-08-26,23.33,30
_U009,2024-08-27,23.33,30
_U009,2024-08-27,23.33,30
_U009,2024-08-27,26.67,30
_U009,2024-08-27,26.67,30
_U009,2024-08-28,26.67,30
_U009,2024-08-28,26.67,30
_U009,2024-08-28,26.67,30
_U009,2024-08-28,26.67,30
_U009,2024-08-29,26.67,30
_U009,2024-08-29,26.67,30
_U009,2024-08-29,26.67,30
_U009,2024-08-29,26.67,30
_U009,2024-08-30,26.67,30
_U009,2024-08-30,26.67,30
_U009,2024-08-30,26.67,30
_U009,2024-08-30,26.67,30
_U009,2024-08-31,26.67,30
_U009,2024-08-31,26.67,30
_U009,2024-08-31,26.67,30
_U009,2024-08-31,26.67,30
_U009,2024-09-01,26.67,30
_U009,2024-09-01,26.67,30
_U009,2024-09-01,26.67,30
_U009,2024-09-01,26.67,30
_U009,2024-09-02,26.67,30
_U009,2024-09-02,26.67,30
_U009,2024-09-02,26.67,30
_U009,2024-09-02,26.67,30
_U009,2024-09-03,26.67,30
_U009,2024-09-03,26.67,30
_U009,2024-09-03,26.67,30
_U009,2024-09-03,30.0,30
_U009,2024-09-04,30.0,30
_U009,2024-09-04,30.0,30
_U009,2024-09-04,30.0,30
_U009,2024-09-04,30.0,30
_U009,2024-09-05,30.0,30
_U009,2024-09-05,30.0,30
_U009,2024-09-05,30.0,30
_U009,2024-09-05,33.33,30
_U009,2024-09-06,33.33,30
_U009,2024-09-06,33.33,30
_U009,2024-09-06,33.33,30
_U009,2024-09-06,33.33,30
_U009,2024-09-07,33.33,30
_U009,2024-09-07,33.33,30
_U009,2024-09-07,33.33,30
_U009,2024-09-07,36.67,30
_U009,2024-09-08,36.67,30
_U009,2024-09-08,36.67,30
_U009,2024-09-08,36.67,30
_U009,2024-09-08,36.67,30
_U009,2024-09-09,36.67,30
_U009,2024-09-09,36.67,30
_U009,2024-09-09,36.67,30
_U009,2024-09-09,36.67,30
_U009,2024-09-10,36.67,30
_U009,2024-09-10,36.67,30
_U009,2024-09-10,36.67,30
_U009,2024-09-10,36.67,30
_U009,2024-09-11,36.67,30
_U009,2024-09-11,36.67,30
_U009,2024-09-11,40.0,30
_U009,2024-09-11,40.0,30
_U009,2024-09-12,40.0,30
_U009,2024-09-12,40.0,30
_U009,2024-09-12,40.0,30
_U009,2024-09-12,40.0,30
_U009,2024-09-13,40.0,30
_U009,2024-09-13,40.0,30
_U009,2024-09-13,40.0,30
_U009,2024-09-13,40.0,30
_U009,2024-09-14,40.0,30
_U009,2024-09-14,40.0,30
_U009,2024-09-14,40.0,30
_U009,2024-09-14,43.33,30
_U009,2024-09-15,43.33,30
_U009,2024-09-15,43.33,30
_U009,2024-09-15,43.33,30
_U009,2024-09-15,46.67,30
_U009,2024-09-16,46.67,30
_U009,2024-09-16,46.67,30
_U009,2024-09-16,46.67,30
_U009,2024-09-16,46.67,30
_U009,2024-09-17,46.67,30
_U009,2024-09-17,46.67,30
_U009,2024-09-17,46.67,30
_U009,2024-09-17,46.67,30
_U009,2024-09-18,46.67,30
_U009,2024-09-18,46.67,30
_U009,2024-09-18,46.67,30
_U009,2024-09-18,46.67,30
_U009,2024-09-19,46.67,30
_U009,2024-09-19,46.67,30
_U009,2024-09-19,50.0,30
_U009,2024-09-19,50.0,30
_U009,2024-09-20,50.0,30
_U009,2024-09-20,50.0,30
_U009,2024-09-20,50.0,30
_U009,2024-09-20,50.0,30
_U009,2024-09-21,50.0,30
_U009,2024-09-21,50.0,30
_U009,2024-09-21,50.0,30
_U009,2024-09-21,50.0,30
_U009,2024-09-22,50.0,30
_U009,2024-09-22,50.0,30
_U009,2024-09-22,53.33,30
_U009,2024-09-22,53.33,30
_U009,2024-09-23,53.33,30
_U009,2024-09-23,53.33,30
_U009,2024-09-23,53.33,30
_U009,2024-09-23,53.33,30
_U009,2024-09-24,53.33,30
_U009,2024-09-24,53.33,30
_U009,2024-09-24,53.33,30
_U009,2024-09-24,53.33,30
_U009,2024-09-25,53.33,30
_U009,2024-09-25,53.33,30
_U009,2024-09-25,56.67,30
_U009,2024-09-25,56.67,30
_U009,2024-09-26,56.67,30
_U009,2024-09-26,60.0,30
_U009,2024-09-26,60.0,30
_U009,2024-09-26,60.0,30
_U009,2024-09-27,60.0,30
_U009,2024-09-27,60.0,30
_U009,2024-09-27,63.33,30
_U009,2024-09-27,63.33,30
_U009,2024-09-28,63.33,30
_U009,2024-09-28,63.33,30
_U009,2024-09-28,66.67,30
_U009,2024-09-28,66.67,30
_U009,2024-09-29,66.67,30
_U009,2024-09-29,66.67,30
_U009,2024-09-29,66.67,30
_U009,2024-09-29,66.67,30
_U009,2024-09-30,66.67,30
_U009,2024-09-30,66.67,30
_U009,2024-09-30,66.67,30
_U009,2024-09-30,66.67,30
_U009,2024-10-01,66.67,30
_U009,2024-10-01,66.67,30
_U009,2024-10-01,66.67,30
_U009,2024-10-01,66.67,30
_U009,2024-10-02,66.67,30
_U009,2024-10-02,66.67,30
_U009,2024-10-02,70.0,30
_U009,2024-10-02,70.0,30
_U009,2024-10-03,70.0,30
_U009,2024-10-03,70.0,30
_U009,2024-10-03,73.33,30
_U009,2024-10-03,73.33,30
_U009,2024-10-04,73.33,30
_U009,2024-10-04,73.33,30
_U009,2024-10-04,73.33,30
_U009,2024-10-04,73.33,30
_U009,2024-10-05,73.33,30
_U009,2024-10-05,73.33,30
_U009,2024-10-05,73.33,30
_U009,2024-10-05,73.33,30
_U009,2024-10-06,73.33,30
_U009,2024-10-06,73.33,30
_U009,2024-10-06,73.33,30
_U009,2024-10-06,73.33,30
_U009,2024-10-07,73.33,30
_U009,2024-10-07,73.33,30
_U009,2024-10-07,73.33,30
_U009,2024-10-07,73.33,30
_U009,2024-10-08,73.33,30
_U009,2024-10-08,73.33,30
_U009,2024-10-08,73.33,30
_U009,2024-10-08,73.33,30
_U009,2024-10-09,73.33,30
_U009,2024-10-09,76.67,30
_U009,2024-10-09,76.67,30
_U009,2024-10-09,76.67,30
_U009,2024-10-10,76.67,30
_U009,2024-10-10,76.67,30
_U009,2024-10-10,76.67,30
_U009,2024-10-10,76.67,30
_U009,2024-10-11,76.67,30
_U009,2024-10-11,76.67,30
_U009,2024-10-11,76.67,30
_U009,2024-10-11,76.67,30
_U009,2024-10-12,76.67,30
_U009,2024-10-12,76.67,30
_U009,2024-10-12,76.67,30
_U009,2024-10-12,76.67,30
_U009,2024-10-13,76.67,30
_U009,2024-10-13,76.67,30
_U009,2024-10-13,76.67,30
_U009,2024-10-13,76.67,30
_U009,2024-10-14,76.67,30
_U009,2024-10-14,76.67,30
_U009,2024-10-14,80.0,30
_U009,2024-10-14,80.0,30
_U009,2024-10-15,80.0,30
_U009,2024-10-15,83.33,30
_U009,2024-10-15,83.33,30
_U009,2024-10-15,83.33,30
_U009,2024-10-16,83.33,30
_U009,2024-10-16,83.33,30
_U009,2024-10-16,83.33,30
_U009,2024-10-16,83.33,30
_U009,2024-10-17,83.33,30
_U009,2024-10-17,83.33,30
_U009,2024-10-17,83.33,30
_U009,2024-10-17,83.33,30
_U009,2024-10-18,83.33,30
_U009,2024-10-18,86.67,30
_U009,2024-10-18,86.67,30
_U009,2024-10-18,86.67,30
_U009,2024-10-19,86.67,30
_U009,2024-10-19,86.67,30
_U009,2024-10-19,86.67,30
_U009,2024-10-19,86.67,30
_U009,2024-10-20,86.67,30
_U009,2024-10-20,86.67,30
_U009,2024-10-20,86.67,30
_U009,2024-10-20,86.67,30
_U009,2024-10-21,86.67,30
_U009,2024-10-21,86.67,30
_U009,2024-10-21,90.0,30
_U009,2024-10-21,90.0,30
_U009,2024-10-22,90.0,30
_U009,2024-10-22,90.0,30
_U009,2024-10-22,93.33,30
_U009,2024-10-22,93.33,30
_U009,2024-10-23,93.33,30
_U009,2024-10-23,93.33,30
_U009,2024-10-23,93.33,30
_U009,2024-10-23,93.33,30
_U009,2024-10-24,93.33,30
_U009,2024-10-24,93.33,30
_U009,2024-10-24,93.33,30
_U009,2024-10-24,93.33,30
_U009,2024-10-25,93.33,30
_U009,2024-10-25,93.33,30
_U009,2024-10-25,96.67,30
_U009,2024-10-25,96.67,30
_U009,2024-10-26,96.67,30
_U009,2024-10-26,96.67,30
_U009,2024-10-26,100.0,30
_U009,2024-10-26,100.0,30
_U009,2024-10-27,100.0,30
_U009,2024-10-27,100.0,30
_U009,2024-10-27,100.0,30
_U009,2024-10-27,100.0,30
_U009,2024-10-28,100.0,30
_U009,2024-10-28,100.0,30
_U009,2024-10-28,100.0,30
_U009,2024-10-28,100.0,30
_U010,2024-08-01,0.0,10
_U010,2024-08-01,0.0,10
_U010,2024-08-01,0.0,10
_U010,2024-08-01,0.0,10
_U010,2024-08-02,0.0,10
_U010,2024-08-02,0.0,10
_U010,2024-08-02,0.0,10
_U010,2024-08-02,0.0,10
_U010,2024-08-03,0.0,10
_U010,2024-08-03,0.0,10
_U010,2024-08-03,0.0,10
_U010,2024-08-03,0.0,10
_U010,2024-08-04,0.0,10
_U010,2024-08-04,0.0,10
_U010,2024-08-04,0.0,10
_U010,2024-08-04,0.0,10
_U010,2024-08-05,0.0,10
_U010,2024-08-05,0.0,10
_U010,2024-08-05,0.0,10
_U010,2024-08-05,0.0,10
_U010,2024-08-06,0.0,10
_U010,2024-08-06,0.0,10
_U010,2024-08-06,0.0,10
_U010,2024-08-06,0.0,10
_U010,2024-08-07,0.0,10
_U010,2024-08-07,0.0,10
_U010,2024-08-07,0.0,10
_U010,2024-08-07,0.0,10
_U010,2024-08-08,0.0,10
_U010,2024-08-08,0.0,10
_U010,2024-08-08,0.0,10
_U010,2024-08-08,0.0,10
_U010,2024-08-09,0.0,10
_U010,2024-08-09,0.0,10
_U010,2024-08-09,0.0,10
_U010,2024-08-09,0.0,10
_U010,2024-08-10,0.0,10
