instrument,utctime,id,star_id,observation_id,isjunk,id,exposure_time,sky_fiber_obj,cal_fiber_obj,sci_fiber_obj,observation_id,agitator_status,cal_source,cameras_triggered,elapsed_time_green,elapsed_time_red,frame_number,green_active,hk_active,lfc_mode,observation_mode,observation_type,open_shutters,red_active,sci_fw_pos,shutters_triggered,simul_fw_pos,source_shutters,exp_active,green_acf,program,red_acf,bias_file,dark_file,flat_file,wls_file,flat_fiber_aperture,flat_fiber_lamp,object,drphash,drptag,gdrxrms,gdryrms,moonsep,snrcl452,snrcl548,snrcl747,snrsc452,snrsc548,snrsc747,sunalt,wls_file2,datapr2d,isgood,monotwls,totcorr,kpfera
kpf,2025-05-01 15:24:16.394000+00:00,4695624,HR7001,KP.20250501.55455.89,False,474324,1.0,Sky,EtalonFiber,Target,4695624,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",1.017,1.017,389186,True,True,Manual,SPEC,Object,"Scrambler,SimulCal",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,HR7001,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,10.07,11.79,78.1,-4.391,10.296,17.96,491.347,861.336,715.332,-7.2,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,2.6311e+08 2.6779e+08 1.9322e+08 1.1505e+08,2.7
kpf,2025-05-01 15:23:27.017000+00:00,4695623,HR7001,KP.20250501.55406.51,False,474323,1.0,Sky,EtalonFiber,Target,4695623,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",1.021,1.021,389185,True,True,Manual,SPEC,Object,"Scrambler,SimulCal",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,HR7001,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,9.89,9.0,78.1,-3.634,9.933,17.806,486.944,850.786,712.652,-7.4,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,2.5899e+08 2.6419e+08 1.9298e+08 1.1685e+08,2.7
kpf,2025-05-01 15:22:37.507000+00:00,4695622,HR7001,KP.20250501.55357.00,False,474322,1.0,Sky,EtalonFiber,Target,4695622,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",1.016,1.016,389184,True,True,Manual,SPEC,Object,"Scrambler,SimulCal",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,HR7001,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,9.99,10.28,78.1,-4.756,10.422,17.749,486.654,855.865,709.328,-7.6,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,2.6128e+08 2.6825e+08 1.9551e+08 1.1766e+08,2.7
kpf,2025-05-01 15:21:47.941000+00:00,4695621,HR7001,KP.20250501.55307.43,False,474321,1.0,Sky,EtalonFiber,Target,4695621,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",1.014,1.014,389183,True,True,Manual,SPEC,Object,"Scrambler,SimulCal",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,HR7001,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,9.11,8.0,78.1,-4.017,10.148,17.661,489.914,856.473,714.441,-7.7,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,2.6218e+08 2.6719e+08 1.9483e+08 1.1725e+08,2.7
kpf,2025-05-01 15:20:58.540000+00:00,4695620,HR7001,KP.20250501.55258.00,False,474320,1.0,Sky,EtalonFiber,Target,4695620,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",1.073,1.073,389182,True,True,Manual,SPEC,Object,"Scrambler,SimulCal",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,HR7001,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,9.74,10.02,78.1,-4.711,10.312,17.919,473.436,835.021,703.339,-7.9,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,2.5246e+08 2.6025e+08 1.8978e+08 1.1442e+08,2.7
kpf,2025-05-01 15:20:08.955000+00:00,4695619,HR7001,KP.20250501.55208.45,False,474319,1.0,Sky,EtalonFiber,Target,4695619,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",1.017,1.017,389181,True,True,Manual,SPEC,Object,"Scrambler,SimulCal",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,HR7001,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,8.78,9.85,78.1,-4.472,10.312,17.646,460.498,815.757,683.234,-8.1,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,2.2473e+08 2.3319e+08 1.703e+08 1.0212e+08,2.7
kpf,2025-05-01 15:19:19.462000+00:00,4695618,HR7001,KP.20250501.55158.95,False,474318,1.0,Sky,EtalonFiber,Target,4695618,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",1.014,1.014,389180,True,True,Manual,SPEC,Object,"Scrambler,SimulCal",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,HR7001,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,12.26,10.78,78.1,-3.943,9.922,17.215,456.154,802.321,669.175,-8.3,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,2.4398e+08 2.5013e+08 1.8148e+08 1.0863e+08,2.7
kpf,2025-05-01 15:17:41.357000+00:00,4695617,HR7001,KP.20250501.55060.82,False,474317,1.0,Sky,EtalonFiber,Target,4695617,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",1.071,1.071,389179,True,True,Manual,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,HR7001,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,10.13,10.82,78.1,-4.132,10.039,18.237,479.135,840.502,707.468,-8.6,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,2.3609e+08 2.4371e+08 1.7977e+08 1.0928e+08,2.7
kpf,2025-05-01 15:11:05.130000+00:00,4695614,193664,KP.20250501.54635.12,False,474314,60.0,Sky,EtalonFiber,Target,4695614,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.021,60.021,389176,True,True,Manual,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,193664,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,10.58,11.49,102.22,12.094,42.37,109.505,159.439,344.229,380.97,-10.1,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,4.8953e+07 7.3817e+07 7.1882e+07 5.2713e+07,2.7
kpf,2025-05-01 15:09:16.645000+00:00,4695613,193664,KP.20250501.54526.64,False,474313,60.0,Sky,EtalonFiber,Target,4695613,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.019,60.019,389175,True,True,Manual,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,193664,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,13.02,14.04,102.22,12.168,42.025,109.612,156.076,336.658,373.394,-10.5,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,4.7152e+07 7.1248e+07 6.9624e+07 5.1319e+07,2.7
kpf,2025-05-01 15:07:28.018000+00:00,4695612,193664,KP.20250501.54417.98,False,474312,60.0,Sky,EtalonFiber,Target,4695612,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.078,60.078,389174,True,True,Manual,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,193664,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,9.78,11.68,102.22,12.037,42.029,109.501,163.83,352.578,389.464,-10.9,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,5.1647e+07 7.7677e+07 7.5605e+07 5.5381e+07,2.7
kpf,2025-05-01 15:04:32.141000+00:00,4695611,201092,KP.20250501.54242.13,False,474311,60.0,Sky,EtalonFiber,Target,4695611,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.02,60.02,389173,True,True,Manual,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,201092,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,7.99,8.86,105.64,5.653,32.033,75.04,141.484,407.642,626.974,-11.5,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,4.6845e+07 1.2725e+08 1.6913e+08 1.6002e+08,2.7
kpf,2025-05-01 15:02:43.541000+00:00,4695610,201092,KP.20250501.54133.53,False,474310,60.0,Sky,EtalonFiber,Target,4695610,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.021,60.021,389172,True,True,Manual,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,201092,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,8.3,8.17,105.64,5.363,32.093,74.836,148.785,427.035,652.744,-11.9,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,5.1694e+07 1.3941e+08 1.8415e+08 1.7333e+08,2.7
kpf,2025-05-01 15:00:55.087000+00:00,4695609,201092,KP.20250501.54025.07,False,474309,60.0,Sky,EtalonFiber,Target,4695609,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.029,60.029,389171,True,True,Manual,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,201092,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,8.36,8.14,105.64,5.234,32.036,74.974,150.429,431.661,657.641,-12.3,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,5.2646e+07 1.4153e+08 1.8647e+08 1.7516e+08,2.7
kpf,2025-05-01 14:59:03.520000+00:00,4695608,201091,KP.20250501.53913.51,False,474308,60.0,Sky,EtalonFiber,Target,4695608,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.021,60.021,389170,True,True,Manual,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.3,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,201091,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,7.64,8.04,105.64,7.004,47.476,121.975,240.787,626.931,845.119,-12.7,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,1.1818e+08 2.7788e+08 3.2861e+08 2.7881e+08,2.7
kpf,2025-05-01 14:57:15.045000+00:00,4695607,201091,KP.20250501.53805.01,False,474307,60.0,Sky,EtalonFiber,Target,4695607,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.071,60.071,389169,True,True,Manual,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.3,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,201091,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,8.63,9.15,105.64,6.88,47.309,121.837,237.812,620.121,837.856,-13.1,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,1.1431e+08 2.7006e+08 3.2001e+08 2.7208e+08,2.7
kpf,2025-05-01 14:55:26.668000+00:00,4695606,201091,KP.20250501.53696.66,False,474306,60.0,Sky,EtalonFiber,Target,4695606,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.026,60.026,389168,True,True,Manual,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.3,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,201091,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,7.84,7.66,105.64,6.723,47.597,121.891,243.747,632.705,852.941,-13.5,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,1.1863e+08 2.8087e+08 3.3321e+08 2.8329e+08,2.7
kpf,2025-05-01 14:47:36.874000+00:00,4695605,HAT-P-1,KP.20250501.53012.86,False,474305,488.0,Sky,EtalonFiber,Target,4695605,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",488.019,488.019,389167,True,True,Manual,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.3,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,HAT-P-1,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,9.34,10.15,127.15,13.013,39.865,88.398,50.859,107.859,119.974,-15.2,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,5.2045e+06 7.3704e+06 7.195e+06 5.2799e+06,2.7
kpf,2025-05-01 14:39:17.198000+00:00,4695604,191939,KP.20250501.52657.19,False,474304,200.0,Sky,EtalonFiber,Target,4695604,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",200.015,200.015,389166,True,True,Manual,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,191939,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,8.18,10.14,101.31,6.405,13.821,28.6,67.365,149.611,173.517,-17.0,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,8.9217e+06 1.4379e+07 1.4894e+07 1.1424e+07,2.7
kpf,2025-05-01 14:23:23.673000+00:00,4695602,WASP-14,KP.20250501.51503.67,False,474302,600.0,Sky,None,Target,4695602,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",600.013,600.013,389164,True,True,Manual,SPEC,Object,"Scrambler,Ca_HK",True,OD 0.1,"Scrambler,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,WASP-14,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,14.95,18.52,37.02,6.218,7.517,7.962,63.603,128.865,136.459,-20.4,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,7.8506e+06 1.0243e+07 9.4825e+06 6.6937e+06,2.7
kpf,2025-05-01 14:12:35.083000+00:00,4695601,WASP-14,KP.20250501.50855.08,False,474301,600.0,Sky,None,Target,4695601,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",600.013,600.013,389163,True,True,Manual,SPEC,Object,"Scrambler,Ca_HK",True,OD 0.1,"Scrambler,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,WASP-14,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,17.02,20.71,37.01,6.046,7.351,8.22,68.389,140.094,148.3,-22.7,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,8.9915e+06 1.1986e+07 1.1141e+07 7.8837e+06,2.7
kpf,2025-05-01 14:01:46.344000+00:00,4695600,WASP-14,KP.20250501.50206.34,False,474300,600.0,Sky,None,Target,4695600,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",600.017,600.017,389162,True,True,Manual,SPEC,Object,"Scrambler,Ca_HK",True,OD 0.1,"Scrambler,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,WASP-14,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,13.83,17.82,37.01,5.993,7.295,8.303,73.891,152.387,161.232,-25.0,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,1.0683e+07 1.4266e+07 1.3242e+07 9.3645e+06,2.7
kpf,2025-05-01 13:50:57.957000+00:00,4695599,WASP-14,KP.20250501.49557.95,False,474299,600.0,Sky,None,Target,4695599,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",600.012,600.012,389161,True,True,Manual,SPEC,Object,"Scrambler,Ca_HK",True,OD 0.1,"Scrambler,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,WASP-14,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,14.37,15.37,37.01,5.995,7.302,8.086,79.707,165.233,174.619,-27.2,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,1.2326e+07 1.6698e+07 1.5473e+07 1.0951e+07,2.7
kpf,2025-05-01 13:40:09.623000+00:00,4695598,WASP-14,KP.20250501.48909.61,False,474298,600.0,Sky,None,Target,4695598,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",600.018,600.018,389160,True,True,Manual,SPEC,Object,"Scrambler,Ca_HK",True,OD 0.1,"Scrambler,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,WASP-14,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,16.25,15.16,37.01,5.801,7.207,8.384,84.603,175.424,185.287,-29.4,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,1.3866e+07 1.8865e+07 1.7494e+07 1.2379e+07,2.7
kpf,2025-05-01 13:29:21.064000+00:00,4695597,WASP-14,KP.20250501.48261.03,False,474297,600.0,Sky,None,Target,4695597,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",600.077,600.077,389159,True,True,Manual,SPEC,Object,"Scrambler,Ca_HK",True,OD 0.1,"Scrambler,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,WASP-14,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,13.06,13.51,37.0,5.736,7.074,8.366,89.815,186.309,195.383,-31.5,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,1.5434e+07 2.1099e+07 1.9431e+07 1.3631e+07,2.7
kpf,2025-05-01 13:18:32.552000+00:00,4695596,WASP-14,KP.20250501.47612.51,False,474296,600.0,Sky,None,Target,4695596,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",600.075,600.075,389158,True,True,Manual,SPEC,Object,"Scrambler,Ca_HK",True,OD 0.1,"Scrambler,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,WASP-14,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,13.19,13.99,37.0,5.839,7.072,8.431,92.099,191.402,200.183,-33.6,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,1.6281e+07 2.2215e+07 2.0436e+07 1.4302e+07,2.7
kpf,2025-05-01 13:07:44.113000+00:00,4695595,WASP-14,KP.20250501.46964.10,False,474295,600.0,Sky,None,Target,4695595,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",600.015,600.015,389157,True,True,Manual,SPEC,Object,"Scrambler,Ca_HK",True,OD 0.1,"Scrambler,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,C316,regular-read-red.acf,kpf_20250501_master_bias_autocal-bias.fits,kpf_20250501_master_dark_autocal-dark.fits,kpf_20250501_master_flat.fits,/masters/20250428/kpf_20250428_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,WASP-14,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,15.77,16.07,37.0,5.716,7.31,8.135,83.16,174.875,184.297,-35.7,/masters/20250502/kpf_20250502_master_WLS_autocal-lfc-all-midnight_L1.fits,True,False,True,1.3673e+07 1.8753e+07 1.7321e+07 1.2219e+07,2.7
